User,month,year,parameter,value,NormValue,PlotValue,alpha,UserNorm,UserNormValue,MoYear,dx,dy
Met. Water District of So. Cal.,11,2016,Diversion,78314,0.720466609628423,0.720466609628423,0.5,0.720466609628423,0.720466609628423,2016-11-01,1424007.529,26405193.45
Mohave Valley I.D.D.,11,2016,Diversion,2181,0.438127762153475,0.438127762153475,0.5,0.438127762153475,0.438127762153475,2016-11-01,1172486.567,26495712.85
North Gila Valley I.D.D.,11,2016,Diversion,3644,0.61058981233244,0.61058981233244,0.5,0.61058981233244,0.61058981233244,2016-11-01,1905787.703,26266424.52
Palo Verde Irrigation District,11,2016,Diversion,42330,0.360255319148936,0.360255319148936,0.5,0.360255319148936,0.360255319148936,2016-11-01,699103.7691,26197040.05
Robert B. Griffith Water Project,11,2016,Diversion,32339,0.684162647033934,0.684162647033934,0.5,0.684162647033934,0.684162647033934,2016-11-01,699103.7691,26919087.4
Unit 'B' I.D.D.,11,2016,Diversion,1649,0.432694830753083,0.432694830753083,0.5,0.432694830753083,0.432694830753083,2016-11-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,11,2016,Diversion,23049,0.503143418467583,0.503143418467583,0.5,0.503143418467583,0.503143418467583,2016-11-01,1905787.703,25988886.65
Yuma County WUA,11,2016,Diversion,29557,0.601118568232662,0.601118568232662,0.5,0.601118568232662,0.601118568232662,2016-11-01,1905787.703,25572579.84
Yuma Irrigation District,11,2016,Diversion,4153,0.42920628358826,0.42920628358826,0.5,0.42920628358826,0.42920628358826,2016-11-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,11,2016,Diversion,11279,0.420622785754242,0.420622785754242,0.5,0.420622785754242,0.420622785754242,2016-11-01,1905787.703,25850117.71
Bard Unit,11,2016,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2016-11-01,699103.7691,25572579.84
Bullhead City,11,2016,Consumptive Use,503,0.650711513583441,0.650711513583441,0.5,0.650711513583441,0.650711513583441,2016-11-01,699103.7691,26543962.39
Central Arizona Project,11,2016,Consumptive Use,140485,0.749265321578479,0.749265321578479,0.5,0.749265321578479,0.749265321578479,2016-11-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,11,2016,Consumptive Use,7,0.318181818181818,0.318181818181818,0.5,0.318181818181818,0.318181818181818,2016-11-01,1424007.529,26543962.39
Cibola Valley I.D.D.,11,2016,Consumptive Use,324,0.202880400751409,0.202880400751409,0.5,0.202880400751409,0.202880400751409,2016-11-01,699103.7691,26335808.99
City of Yuma,11,2016,Consumptive Use,1426,0.892365456821026,0.892365456821026,0.5,0.892365456821026,0.892365456821026,2016-11-01,1905787.703,26405193.45
Coachella Valley Water District,11,2016,Consumptive Use,27076,0.681843364391841,0.681843364391841,0.5,0.681843364391841,0.681843364391841,2016-11-01,699103.7691,25711348.78
Cocopah Indian Reservation,11,2016,Consumptive Use,123,0.122388059701493,0.122388059701493,0.5,0.122388059701493,0.122388059701493,2016-11-01,699103.7691,25850117.71
Colorado River Indian Reservation,11,2016,Consumptive Use,9024,0.167676242149467,0.167676242149467,0.5,0.167676242149467,0.167676242149467,2016-11-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,11,2016,Consumptive Use,1644,0.201792070700871,0.201792070700871,0.5,0.201792070700871,0.201792070700871,2016-11-01,1424007.529,26266424.52
Imperial Irrigation District,11,2016,Consumptive Use,161695,0.461946118904094,0.461946118904094,0.5,0.461946118904094,0.461946118904094,2016-11-01,699103.7691,25988886.65
Lake Havasu City,11,2016,Consumptive Use,560,0.673886883273165,0.673886883273165,0.5,0.673886883273165,0.673886883273165,2016-11-01,1424007.529,26682731.33
Met. Water District of So. Cal.,11,2016,Consumptive Use,78056,0.719549405875792,0.719549405875792,0.5,0.719549405875792,0.719549405875792,2016-11-01,1424007.529,26405193.45
Mohave Valley I.D.D.,11,2016,Consumptive Use,1085,0.403645833333333,0.403645833333333,0.5,0.403645833333333,0.403645833333333,2016-11-01,1172486.567,26495712.85
North Gila Valley I.D.D.,11,2016,Consumptive Use,807,0.401292889109896,0.401292889109896,0.5,0.401292889109896,0.401292889109896,2016-11-01,1905787.703,26266424.52
Palo Verde Irrigation District,11,2016,Consumptive Use,9012,0.13443322344377,0.13443322344377,0.5,0.13443322344377,0.13443322344377,2016-11-01,699103.7691,26197040.05
Robert B. Griffith Water Project,11,2016,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2016-11-01,699103.7691,26919087.4
Unit 'B' I.D.D.,11,2016,Consumptive Use,1390,0.446945337620579,0.446945337620579,0.5,0.446945337620579,0.446945337620579,2016-11-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,11,2016,Consumptive Use,13757,0.39840718216044,0.39840718216044,0.5,0.39840718216044,0.39840718216044,2016-11-01,1905787.703,25988886.65
Yuma County WUA,11,2016,Consumptive Use,16055,0.422867226802223,0.422867226802223,0.5,0.422867226802223,0.422867226802223,2016-11-01,1905787.703,25572579.84
Yuma Irrigation District,11,2016,Consumptive Use,2284,0.414519056261343,0.414519056261343,0.5,0.414519056261343,0.414519056261343,2016-11-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,11,2016,Consumptive Use,7926,0.445581290757814,0.445581290757814,0.5,0.445581290757814,0.445581290757814,2016-11-01,1905787.703,25850117.71
Bard Unit,12,2016,Diversion,2249,0.342261451833815,0.342261451833815,0.5,0.342261451833815,0.342261451833815,2016-12-01,699103.7691,25572579.84
Bullhead City,12,2016,Diversion,676,0.586296617519514,0.586296617519514,0.5,0.586296617519514,0.586296617519514,2016-12-01,699103.7691,26543962.39
Central Arizona Project,12,2016,Diversion,117864,0.628618057888926,0.628618057888926,0.5,0.628618057888926,0.628618057888926,2016-12-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,12,2016,Diversion,19,0.475,0.475,0.5,0.475,0.475,2016-12-01,1424007.529,26543962.39
Cibola Valley I.D.D.,12,2016,Diversion,761,0.340797133900582,0.340797133900582,0.5,0.340797133900582,0.340797133900582,2016-12-01,699103.7691,26335808.99
City of Yuma,12,2016,Diversion,2074,0.836290322580645,0.836290322580645,0.5,0.836290322580645,0.836290322580645,2016-12-01,1905787.703,26405193.45
Coachella Valley Water District,12,2016,Diversion,22411,0.530111647270319,0.530111647270319,0.5,0.530111647270319,0.530111647270319,2016-12-01,699103.7691,25711348.78
Cocopah Indian Reservation,12,2016,Diversion,133,0.083125,0.083125,0.5,0.083125,0.083125,2016-12-01,699103.7691,25850117.71
Colorado River Indian Reservation,12,2016,Diversion,29724,0.370984249020244,0.370984249020244,0.5,0.370984249020244,0.370984249020244,2016-12-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,12,2016,Diversion,1839,0.123042954636692,0.123042954636692,0.5,0.123042954636692,0.123042954636692,2016-12-01,1424007.529,26266424.52
Imperial Irrigation District,12,2016,Diversion,137010,0.40949235620246,0.40949235620246,0.5,0.40949235620246,0.40949235620246,2016-12-01,699103.7691,25988886.65
Lake Havasu City,12,2016,Diversion,814,0.607462686567164,0.607462686567164,0.5,0.607462686567164,0.607462686567164,2016-12-01,1424007.529,26682731.33
Met. Water District of So. Cal.,12,2016,Diversion,85868,0.789961269192909,0.789961269192909,0.5,0.789961269192909,0.789961269192909,2016-12-01,1424007.529,26405193.45
Mohave Valley I.D.D.,12,2016,Diversion,1399,0.281036560867818,0.281036560867818,0.5,0.281036560867818,0.281036560867818,2016-12-01,1172486.567,26495712.85
North Gila Valley I.D.D.,12,2016,Diversion,2099,0.351709115281501,0.351709115281501,0.5,0.351709115281501,0.351709115281501,2016-12-01,1905787.703,26266424.52
Palo Verde Irrigation District,12,2016,Diversion,31070,0.264425531914894,0.264425531914894,0.5,0.264425531914894,0.264425531914894,2016-12-01,699103.7691,26197040.05
Robert B. Griffith Water Project,12,2016,Diversion,26774,0.566429719895066,0.566429719895066,0.5,0.566429719895066,0.566429719895066,2016-12-01,699103.7691,26919087.4
Unit 'B' I.D.D.,12,2016,Diversion,981,0.257412752558384,0.257412752558384,0.5,0.257412752558384,0.257412752558384,2016-12-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,12,2016,Diversion,17061,0.372429600523903,0.372429600523903,0.5,0.372429600523903,0.372429600523903,2016-12-01,1905787.703,25988886.65
Yuma County WUA,12,2016,Diversion,17185,0.34950172869636,0.34950172869636,0.5,0.34950172869636,0.34950172869636,2016-12-01,1905787.703,25572579.84
Yuma Irrigation District,12,2016,Diversion,3184,0.329061595700703,0.329061595700703,0.5,0.329061595700703,0.329061595700703,2016-12-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,12,2016,Diversion,7481,0.278985642364348,0.278985642364348,0.5,0.278985642364348,0.278985642364348,2016-12-01,1905787.703,25850117.71
Bard Unit,12,2016,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2016-12-01,699103.7691,25572579.84
Bullhead City,12,2016,Consumptive Use,453,0.586028460543338,0.586028460543338,0.5,0.586028460543338,0.586028460543338,2016-12-01,699103.7691,26543962.39
Central Arizona Project,12,2016,Consumptive Use,117864,0.628618057888926,0.628618057888926,0.5,0.628618057888926,0.628618057888926,2016-12-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,12,2016,Consumptive Use,10,0.454545454545455,0.454545454545455,0.5,0.454545454545455,0.454545454545455,2016-12-01,1424007.529,26543962.39
Cibola Valley I.D.D.,12,2016,Consumptive Use,544,0.340638697557921,0.340638697557921,0.5,0.340638697557921,0.340638697557921,2016-12-01,699103.7691,26335808.99
City of Yuma,12,2016,Consumptive Use,1158,0.724655819774718,0.724655819774718,0.5,0.724655819774718,0.724655819774718,2016-12-01,1905787.703,26405193.45
Coachella Valley Water District,12,2016,Consumptive Use,20144,0.507277763787459,0.507277763787459,0.5,0.507277763787459,0.507277763787459,2016-12-01,699103.7691,25711348.78
Cocopah Indian Reservation,12,2016,Consumptive Use,88,0.0875621890547264,0.0875621890547264,0.5,0.0875621890547264,0.0875621890547264,2016-12-01,699103.7691,25850117.71
Colorado River Indian Reservation,12,2016,Consumptive Use,5777,0.107343268051581,0.107343268051581,0.5,0.107343268051581,0.107343268051581,2016-12-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,12,2016,Consumptive Use,1014,0.124462992512581,0.124462992512581,0.5,0.124462992512581,0.124462992512581,2016-12-01,1424007.529,26266424.52
Imperial Irrigation District,12,2016,Consumptive Use,114984,0.328497557352227,0.328497557352227,0.5,0.328497557352227,0.328497557352227,2016-12-01,699103.7691,25988886.65
Lake Havasu City,12,2016,Consumptive Use,505,0.607701564380265,0.607701564380265,0.5,0.607701564380265,0.607701564380265,2016-12-01,1424007.529,26682731.33
Met. Water District of So. Cal.,12,2016,Consumptive Use,85580,0.788908452327179,0.788908452327179,0.5,0.788908452327179,0.788908452327179,2016-12-01,1424007.529,26405193.45
Mohave Valley I.D.D.,12,2016,Consumptive Use,755,0.280877976190476,0.280877976190476,0.5,0.280877976190476,0.280877976190476,2016-12-01,1172486.567,26495712.85
North Gila Valley I.D.D.,12,2016,Consumptive Use,269,0.133764296369965,0.133764296369965,0.5,0.133764296369965,0.133764296369965,2016-12-01,1905787.703,26266424.52
Palo Verde Irrigation District,12,2016,Consumptive Use,-4667,-0.0696182705073318,-0.0696182705073318,0.5,-0.0696182705073318,-0.0696182705073318,2016-12-01,699103.7691,26197040.05
Robert B. Griffith Water Project,12,2016,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2016-12-01,699103.7691,26919087.4
Unit 'B' I.D.D.,12,2016,Consumptive Use,718,0.230868167202572,0.230868167202572,0.5,0.230868167202572,0.230868167202572,2016-12-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,12,2016,Consumptive Use,5924,0.171560961482769,0.171560961482769,0.5,0.171560961482769,0.171560961482769,2016-12-01,1905787.703,25988886.65
Yuma County WUA,12,2016,Consumptive Use,4974,0.131008507387995,0.131008507387995,0.5,0.131008507387995,0.131008507387995,2016-12-01,1905787.703,25572579.84
Yuma Irrigation District,12,2016,Consumptive Use,1607,0.291651542649728,0.291651542649728,0.5,0.291651542649728,0.291651542649728,2016-12-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,12,2016,Consumptive Use,4632,0.260400269844839,0.260400269844839,0.5,0.260400269844839,0.260400269844839,2016-12-01,1905787.703,25850117.71
Bard Unit,1,2017,Diversion,2010,0.305889514533557,0.305889514533557,0.5,0.305889514533557,0.305889514533557,2017-01-01,699103.7691,25572579.84
Bullhead City,1,2017,Diversion,599,0.519514310494363,0.519514310494363,0.5,0.519514310494363,0.519514310494363,2017-01-01,699103.7691,26543962.39
Central Arizona Project,1,2017,Diversion,126427,0.674288121943284,0.674288121943284,0.5,0.674288121943284,0.674288121943284,2017-01-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,1,2017,Diversion,NA,NA,0.46125,0.5,NA,0.46125,2017-01-01,1424007.529,26543962.39
Cibola Valley I.D.D.,1,2017,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2017-01-01,699103.7691,26335808.99
City of Yuma,1,2017,Diversion,NA,NA,0.849502688172043,0.5,NA,0.849502688172043,2017-01-01,1905787.703,26405193.45
Coachella Valley Water District,1,2017,Diversion,13206,0.312375816065853,0.312375816065853,0.5,0.312375816065853,0.312375816065853,2017-01-01,699103.7691,25711348.78
Cocopah Indian Reservation,1,2017,Diversion,52,0.0325,0.0325,0.5,0.0325,0.0325,2017-01-01,699103.7691,25850117.71
Colorado River Indian Reservation,1,2017,Diversion,NA,NA,0.640633866686636,0.5,NA,0.640633866686636,2017-01-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,1,2017,Diversion,1311,0.0877157767964673,0.0877157767964673,0.5,0.0877157767964673,0.0877157767964673,2017-01-01,1424007.529,26266424.52
Imperial Irrigation District,1,2017,Diversion,77900,0.232825739348745,0.232825739348745,0.5,0.232825739348745,0.232825739348745,2017-01-01,699103.7691,25988886.65
Lake Havasu City,1,2017,Diversion,734,0.547761194029851,0.547761194029851,0.5,0.547761194029851,0.547761194029851,2017-01-01,1424007.529,26682731.33
Met. Water District of So. Cal.,1,2017,Diversion,68003,0.625608331263397,0.625608331263397,0.5,0.625608331263397,0.625608331263397,2017-01-01,1424007.529,26405193.45
Mohave Valley I.D.D.,1,2017,Diversion,1121,0.225190839694656,0.225190839694656,0.5,0.225190839694656,0.225190839694656,2017-01-01,1172486.567,26495712.85
North Gila Valley I.D.D.,1,2017,Diversion,1757,0.294403485254692,0.294403485254692,0.5,0.294403485254692,0.294403485254692,2017-01-01,1905787.703,26266424.52
Palo Verde Irrigation District,1,2017,Diversion,21580,0.183659574468085,0.183659574468085,0.5,0.183659574468085,0.183659574468085,2017-01-01,699103.7691,26197040.05
Robert B. Griffith Water Project,1,2017,Diversion,25972,0.549462638571549,0.549462638571549,0.5,0.549462638571549,0.549462638571549,2017-01-01,699103.7691,26919087.4
Unit 'B' I.D.D.,1,2017,Diversion,1203,0.31566517974285,0.31566517974285,0.5,0.31566517974285,0.31566517974285,2017-01-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,1,2017,Diversion,13942,0.304344029687841,0.304344029687841,0.5,0.304344029687841,0.304344029687841,2017-01-01,1905787.703,25988886.65
Yuma County WUA,1,2017,Diversion,17792,0.361846654464104,0.361846654464104,0.5,0.361846654464104,0.361846654464104,2017-01-01,1905787.703,25572579.84
Yuma Irrigation District,1,2017,Diversion,2812,0.290615957007028,0.290615957007028,0.5,0.290615957007028,0.290615957007028,2017-01-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,1,2017,Diversion,9233,0.34432220771956,0.34432220771956,0.5,0.34432220771956,0.34432220771956,2017-01-01,1905787.703,25850117.71
Bard Unit,1,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-01-01,699103.7691,25572579.84
Bullhead City,1,2017,Consumptive Use,401,0.51875808538163,0.51875808538163,0.5,0.51875808538163,0.51875808538163,2017-01-01,699103.7691,26543962.39
Central Arizona Project,1,2017,Consumptive Use,126427,0.674288121943284,0.674288121943284,0.5,0.674288121943284,0.674288121943284,2017-01-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,1,2017,Consumptive Use,NA,NA,0.453030303030303,0.5,NA,0.453030303030303,2017-01-01,1424007.529,26543962.39
Cibola Valley I.D.D.,1,2017,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2017-01-01,699103.7691,26335808.99
City of Yuma,1,2017,Consumptive Use,1067,0.667709637046308,0.667709637046308,0.5,0.667709637046308,0.667709637046308,2017-01-01,1905787.703,26405193.45
Coachella Valley Water District,1,2017,Consumptive Use,11627,0.292797783933518,0.292797783933518,0.5,0.292797783933518,0.292797783933518,2017-01-01,699103.7691,25711348.78
Cocopah Indian Reservation,1,2017,Consumptive Use,29,0.0288557213930348,0.0288557213930348,0.5,0.0288557213930348,0.0288557213930348,2017-01-01,699103.7691,25850117.71
Colorado River Indian Reservation,1,2017,Consumptive Use,NA,NA,0.495273886060426,0.5,NA,0.495273886060426,2017-01-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,1,2017,Consumptive Use,719,0.0882533447894931,0.0882533447894931,0.5,0.0882533447894931,0.0882533447894931,2017-01-01,1424007.529,26266424.52
Imperial Irrigation District,1,2017,Consumptive Use,28692,0.0819701168471274,0.0819701168471274,0.5,0.0819701168471274,0.0819701168471274,2017-01-01,699103.7691,25988886.65
Lake Havasu City,1,2017,Consumptive Use,455,0.547533092659446,0.547533092659446,0.5,0.547533092659446,0.547533092659446,2017-01-01,1424007.529,26682731.33
Met. Water District of So. Cal.,1,2017,Consumptive Use,67747,0.624517187658441,0.624517187658441,0.5,0.624517187658441,0.624517187658441,2017-01-01,1424007.529,26405193.45
Mohave Valley I.D.D.,1,2017,Consumptive Use,605,0.225074404761905,0.225074404761905,0.5,0.225074404761905,0.225074404761905,2017-01-01,1172486.567,26495712.85
North Gila Valley I.D.D.,1,2017,Consumptive Use,160,0.0795624067628046,0.0795624067628046,0.5,0.0795624067628046,0.0795624067628046,2017-01-01,1905787.703,26266424.52
Palo Verde Irrigation District,1,2017,Consumptive Use,-6185,-0.0922624819129734,-0.0922624819129734,0.5,-0.0922624819129734,-0.0922624819129734,2017-01-01,699103.7691,26197040.05
Robert B. Griffith Water Project,1,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-01-01,699103.7691,26919087.4
Unit 'B' I.D.D.,1,2017,Consumptive Use,775,0.2491961414791,0.2491961414791,0.5,0.2491961414791,0.2491961414791,2017-01-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,1,2017,Consumptive Use,4215,0.122067767158992,0.122067767158992,0.5,0.122067767158992,0.122067767158992,2017-01-01,1905787.703,25988886.65
Yuma County WUA,1,2017,Consumptive Use,6160,0.162246161139937,0.162246161139937,0.5,0.162246161139937,0.162246161139937,2017-01-01,1905787.703,25572579.84
Yuma Irrigation District,1,2017,Consumptive Use,1253,0.227404718693285,0.227404718693285,0.5,0.227404718693285,0.227404718693285,2017-01-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,1,2017,Consumptive Use,5011,0.28170676860805,0.28170676860805,0.5,0.28170676860805,0.28170676860805,2017-01-01,1905787.703,25850117.71
Bard Unit,2,2017,Diversion,1971,0.299954344848577,0.299954344848577,0.5,0.299954344848577,0.299954344848577,2017-02-01,699103.7691,25572579.84
Bullhead City,2,2017,Diversion,577,0.500433651344319,0.500433651344319,0.5,0.500433651344319,0.500433651344319,2017-02-01,699103.7691,26543962.39
Central Arizona Project,2,2017,Diversion,62359,0.332586654719809,0.332586654719809,0.5,0.332586654719809,0.332586654719809,2017-02-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,2,2017,Diversion,NA,NA,0.46125,0.5,NA,0.46125,2017-02-01,1424007.529,26543962.39
Cibola Valley I.D.D.,2,2017,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2017-02-01,699103.7691,26335808.99
City of Yuma,2,2017,Diversion,NA,NA,0.849502688172043,0.5,NA,0.849502688172043,2017-02-01,1905787.703,26405193.45
Coachella Valley Water District,2,2017,Diversion,19622,0.464140410634876,0.464140410634876,0.5,0.464140410634876,0.464140410634876,2017-02-01,699103.7691,25711348.78
Cocopah Indian Reservation,2,2017,Diversion,41,0.025625,0.025625,0.5,0.025625,0.025625,2017-02-01,699103.7691,25850117.71
Colorado River Indian Reservation,2,2017,Diversion,NA,NA,0.640633866686636,0.5,NA,0.640633866686636,2017-02-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,2,2017,Diversion,4988,0.333734778536063,0.333734778536063,0.5,0.333734778536063,0.333734778536063,2017-02-01,1424007.529,26266424.52
Imperial Irrigation District,2,2017,Diversion,138850,0.414991706143431,0.414991706143431,0.5,0.414991706143431,0.414991706143431,2017-02-01,699103.7691,25988886.65
Lake Havasu City,2,2017,Diversion,706,0.526865671641791,0.526865671641791,0.5,0.526865671641791,0.526865671641791,2017-02-01,1424007.529,26682731.33
Met. Water District of So. Cal.,2,2017,Diversion,13265,0.122034241345367,0.122034241345367,0.5,0.122034241345367,0.122034241345367,2017-02-01,1424007.529,26405193.45
Mohave Valley I.D.D.,2,2017,Diversion,1333,0.26777822418642,0.26777822418642,0.5,0.26777822418642,0.26777822418642,2017-02-01,1172486.567,26495712.85
North Gila Valley I.D.D.,2,2017,Diversion,2143,0.359081769436997,0.359081769436997,0.5,0.359081769436997,0.359081769436997,2017-02-01,1905787.703,26266424.52
Palo Verde Irrigation District,2,2017,Diversion,37280,0.317276595744681,0.317276595744681,0.5,0.317276595744681,0.317276595744681,2017-02-01,699103.7691,26197040.05
Robert B. Griffith Water Project,2,2017,Diversion,23751,0.502475247524752,0.502475247524752,0.5,0.502475247524752,0.502475247524752,2017-02-01,699103.7691,26919087.4
Unit 'B' I.D.D.,2,2017,Diversion,1058,0.277617423248491,0.277617423248491,0.5,0.277617423248491,0.277617423248491,2017-02-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,2,2017,Diversion,21724,0.474219602706833,0.474219602706833,0.5,0.474219602706833,0.474219602706833,2017-02-01,1905787.703,25988886.65
Yuma County WUA,2,2017,Diversion,18665,0.379601382957088,0.379601382957088,0.5,0.379601382957088,0.379601382957088,2017-02-01,1905787.703,25572579.84
Yuma Irrigation District,2,2017,Diversion,2900,0.299710624224886,0.299710624224886,0.5,0.299710624224886,0.299710624224886,2017-02-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,2,2017,Diversion,8272,0.308484057430543,0.308484057430543,0.5,0.308484057430543,0.308484057430543,2017-02-01,1905787.703,25850117.71
Bard Unit,2,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-02-01,699103.7691,25572579.84
Bullhead City,2,2017,Consumptive Use,387,0.500646830530401,0.500646830530401,0.5,0.500646830530401,0.500646830530401,2017-02-01,699103.7691,26543962.39
Central Arizona Project,2,2017,Consumptive Use,62359,0.332586654719809,0.332586654719809,0.5,0.332586654719809,0.332586654719809,2017-02-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,2,2017,Consumptive Use,NA,NA,0.453030303030303,0.5,NA,0.453030303030303,2017-02-01,1424007.529,26543962.39
Cibola Valley I.D.D.,2,2017,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2017-02-01,699103.7691,26335808.99
City of Yuma,2,2017,Consumptive Use,969,0.606382978723404,0.606382978723404,0.5,0.606382978723404,0.606382978723404,2017-02-01,1905787.703,26405193.45
Coachella Valley Water District,2,2017,Consumptive Use,18365,0.462477965248048,0.462477965248048,0.5,0.462477965248048,0.462477965248048,2017-02-01,699103.7691,25711348.78
Cocopah Indian Reservation,2,2017,Consumptive Use,25,0.0248756218905473,0.0248756218905473,0.5,0.0248756218905473,0.0248756218905473,2017-02-01,699103.7691,25850117.71
Colorado River Indian Reservation,2,2017,Consumptive Use,NA,NA,0.495273886060426,0.5,NA,0.495273886060426,2017-02-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,2,2017,Consumptive Use,2712,0.332883269915306,0.332883269915306,0.5,0.332883269915306,0.332883269915306,2017-02-01,1424007.529,26266424.52
Imperial Irrigation District,2,2017,Consumptive Use,22813,0.0651744136216896,0.0651744136216896,0.5,0.0651744136216896,0.0651744136216896,2017-02-01,699103.7691,25988886.65
Lake Havasu City,2,2017,Consumptive Use,438,0.527075812274368,0.527075812274368,0.5,0.527075812274368,0.527075812274368,2017-02-01,1424007.529,26682731.33
Met. Water District of So. Cal.,2,2017,Consumptive Use,13028,0.120096977295145,0.120096977295145,0.5,0.120096977295145,0.120096977295145,2017-02-01,1424007.529,26405193.45
Mohave Valley I.D.D.,2,2017,Consumptive Use,720,0.267857142857143,0.267857142857143,0.5,0.267857142857143,0.267857142857143,2017-02-01,1172486.567,26495712.85
North Gila Valley I.D.D.,2,2017,Consumptive Use,343,0.170561909497762,0.170561909497762,0.5,0.170561909497762,0.170561909497762,2017-02-01,1905787.703,26266424.52
Palo Verde Irrigation District,2,2017,Consumptive Use,8202,0.122350343839969,0.122350343839969,0.5,0.122350343839969,0.122350343839969,2017-02-01,699103.7691,26197040.05
Robert B. Griffith Water Project,2,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-02-01,699103.7691,26919087.4
Unit 'B' I.D.D.,2,2017,Consumptive Use,531,0.170739549839228,0.170739549839228,0.5,0.170739549839228,0.170739549839228,2017-02-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,2,2017,Consumptive Use,10936,0.3167101071532,0.3167101071532,0.5,0.3167101071532,0.3167101071532,2017-02-01,1905787.703,25988886.65
Yuma County WUA,2,2017,Consumptive Use,8564,0.225564305844549,0.225564305844549,0.5,0.225564305844549,0.225564305844549,2017-02-01,1905787.703,25572579.84
Yuma Irrigation District,2,2017,Consumptive Use,1422,0.258076225045372,0.258076225045372,0.5,0.258076225045372,0.258076225045372,2017-02-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,2,2017,Consumptive Use,3750,0.210816280638633,0.210816280638633,0.5,0.210816280638633,0.210816280638633,2017-02-01,1905787.703,25850117.71
Bard Unit,3,2017,Diversion,3839,0.584233754375285,0.584233754375285,0.5,0.584233754375285,0.584233754375285,2017-03-01,699103.7691,25572579.84
Bullhead City,3,2017,Diversion,720,0.624457935819601,0.624457935819601,0.5,0.624457935819601,0.624457935819601,2017-03-01,699103.7691,26543962.39
Central Arizona Project,3,2017,Diversion,136275,0.726811628986064,0.726811628986064,0.5,0.726811628986064,0.726811628986064,2017-03-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,3,2017,Diversion,NA,NA,0.46125,0.5,NA,0.46125,2017-03-01,1424007.529,26543962.39
Cibola Valley I.D.D.,3,2017,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2017-03-01,699103.7691,26335808.99
City of Yuma,3,2017,Diversion,NA,NA,0.849502688172043,0.5,NA,0.849502688172043,2017-03-01,1905787.703,26405193.45
Coachella Valley Water District,3,2017,Diversion,26804,0.634024032548018,0.634024032548018,0.5,0.634024032548018,0.634024032548018,2017-03-01,699103.7691,25711348.78
Cocopah Indian Reservation,3,2017,Diversion,94,0.05875,0.05875,0.5,0.05875,0.05875,2017-03-01,699103.7691,25850117.71
Colorado River Indian Reservation,3,2017,Diversion,NA,NA,0.640633866686636,0.5,NA,0.640633866686636,2017-03-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,3,2017,Diversion,6889,0.46092600026763,0.46092600026763,0.5,0.46092600026763,0.46092600026763,2017-03-01,1424007.529,26266424.52
Imperial Irrigation District,3,2017,Diversion,250825,0.749660026600117,0.749660026600117,0.5,0.749660026600117,0.749660026600117,2017-03-01,699103.7691,25988886.65
